id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,sending network coverage,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,note1,note2,receiving network coverage,receiving method,cash pickup location,date,corridor
920160412,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low Income,Blend,..,WorldRemit,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,Same day,200.00,200.00,AUD,9.99,0.73,2.78,7.78,500.00,500.00,AUD,11.99,0.73,2.78,5.18,0.75,Yes,,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",High,Mobile wallet,,27/Jul/2016,AUSZWE
920160413,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low Income,Blend,..,WorldRemit,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,3-5 days,200.00,200.00,AUD,9.99,0.73,2.78,7.78,500.00,500.00,AUD,11.99,0.73,2.78,5.18,0.75,Yes,,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",High,"Bank account, Cash",,27/Jul/2016,AUSZWE
920160414,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD,..,Azimo,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,Same day,140.00,200.00,EUR,5.00,1.00,0.00,3.57,345.00,500.00,EUR,6.90,1.00,0.00,2.00,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Bank account,,29/Jul/2016,AUTBIH
920160415,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD,..,Bank Austria,Bank,Bank account transfer,"Bank branch, Call Center, Internet",High,3-5 days,140.00,200.00,EUR,14.50,1.00,0.00,10.36,345.00,500.00,EUR,14.50,1.00,0.00,4.20,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Bank account,,29/Jul/2016,AUTBIH
920160416,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD,..,Erste Bank,Bank,Bank account transfer,"Bank branch, Call Center",High,Next day,140.00,200.00,EUR,10.40,1.00,0.00,7.43,345.00,500.00,EUR,10.40,1.00,0.00,3.01,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Bank account,,29/Jul/2016,AUTBIH
920160417,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,140.00,200.00,EUR,11.00,1.00,0.00,7.86,345.00,500.00,EUR,18.00,1.00,0.00,5.22,1.00,Yes,EUR service,,High,Cash,Agent,29/Jul/2016,AUTBIH
920160418,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,140.00,200.00,EUR,11.00,1.86,5.00,12.86,345.00,500.00,EUR,18.00,1.86,5.00,10.22,1.96,Yes,LCU service,,High,Cash,Agent,29/Jul/2016,AUTBIH
920160419,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,140.00,200.00,EUR,11.00,1.04,6.03,13.88,345.00,500.00,EUR,18.00,1.04,6.03,11.25,1.11,Yes,USD service,,High,Cash,Agent,29/Jul/2016,AUTBIH
920160420,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,140.00,200.00,EUR,12.00,1.94,0.81,9.38,345.00,500.00,EUR,21.00,1.94,0.81,6.90,1.96,Yes,,,High,Cash,Agent,29/Jul/2016,AUTBIH
920160421,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,Less than one hour,140.00,200.00,EUR,5.00,1.94,1.00,4.57,345.00,500.00,EUR,5.00,1.94,1.00,2.45,1.96,Yes,,,High,Cash,Agent,29/Jul/2016,AUTBIH
920160422,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HRV,Croatia,..,High Income: nonOECD,IBRD,..,Azimo,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,2 days,140.00,200.00,EUR,2.99,7.36,1.60,3.73,345.00,500.00,EUR,2.99,7.36,1.60,2.47,7.49,Yes,,,High,Bank account,,29/Jul/2016,AUTHRV
920160423,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HRV,Croatia,..,High Income: nonOECD,IBRD,..,Bank Austria,Bank,Bank account transfer,"Bank branch, Call Center",High,2 days,140.00,200.00,EUR,0.00,1.00,0.00,0.00,345.00,500.00,EUR,0.00,1.00,0.00,0.00,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",This RSP offers a free service if sending euros to an EU country.,High,Bank account,,29/Jul/2016,AUTHRV
920160424,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HRV,Croatia,..,High Income: nonOECD,IBRD,..,Erste Bank,Bank,Bank account transfer,"Bank branch, Call Center",High,Next day,140.00,200.00,EUR,0.00,1.00,0.00,0.00,345.00,500.00,EUR,0.00,1.00,0.00,0.00,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",This RSP offers a free service if sending euros to an EU country.,High,Bank account,,29/Jul/2016,AUTHRV
920160425,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HRV,Croatia,..,High Income: nonOECD,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,140.00,200.00,EUR,11.00,7.22,3.55,11.40,345.00,500.00,EUR,18.00,7.22,3.55,8.76,7.49,Yes,,,High,Cash,Agent,29/Jul/2016,AUTHRV
920160426,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HRV,Croatia,..,High Income: nonOECD,IBRD,..,TransferGo,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,Next day,140.00,200.00,EUR,0.99,1.00,0.00,0.71,345.00,500.00,EUR,0.99,1.00,0.00,0.29,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Bank account,,29/Jul/2016,AUTHRV
920160427,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HRV,Croatia,..,High Income: nonOECD,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,140.00,200.00,EUR,12.00,7.25,3.13,11.71,345.00,500.00,EUR,21.00,7.25,3.13,9.22,7.49,Yes,,,High,Cash,Agent,29/Jul/2016,AUTHRV
920160428,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HRV,Croatia,..,High Income: nonOECD,IBRD,..,Western Union,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,Less than one hour,140.00,200.00,EUR,5.00,7.22,3.50,7.07,345.00,500.00,EUR,5.00,7.22,3.50,4.94,7.49,Yes,,,High,Cash,Agent,29/Jul/2016,AUTHRV
920160429,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HRV,Croatia,..,High Income: nonOECD,IBRD,..,Xendpay,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,2 days,140.00,200.00,EUR,0.00,7.47,0.21,0.21,345.00,500.00,EUR,0.00,7.47,0.21,0.21,7.49,Yes,,,High,Bank account,,29/Jul/2016,AUTHRV
920160430,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HUN,Hungary,Europe & Central Asia,High Income: OECD,..,..,Azimo,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,2 days,140.00,200.00,EUR,2.99,304.92,2.27,4.40,345.00,500.00,EUR,2.99,304.92,2.27,3.14,312.00,Yes,,,High,Bank account,,29/Jul/2016,AUTHUN
920160431,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HUN,Hungary,Europe & Central Asia,High Income: OECD,..,..,Bank Austria,Bank,Bank account transfer,"Bank branch, Call Center",High,2 days,140.00,200.00,EUR,0.00,1.00,0.00,0.00,345.00,500.00,EUR,0.00,1.00,0.00,0.00,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",This RSP offers a free service if sending euros to an EU country.,High,Bank account,,29/Jul/2016,AUTHUN
920160432,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HUN,Hungary,Europe & Central Asia,High Income: OECD,..,..,Erste Bank,Bank,Bank account transfer,"Bank branch, Call Center",High,Next day,140.00,200.00,EUR,0.00,1.00,0.00,0.00,345.00,500.00,EUR,0.00,1.00,0.00,0.00,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",This RSP offers a free service if sending euros to an EU country.,High,Bank account,,29/Jul/2016,AUTHUN
920160433,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HUN,Hungary,Europe & Central Asia,High Income: OECD,..,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,140.00,200.00,EUR,8.00,296.55,4.95,10.66,345.00,500.00,EUR,12.00,296.55,4.95,8.43,312.00,Yes,LCU service,,High,Cash,Agent,29/Jul/2016,AUTHUN
920160434,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HUN,Hungary,Europe & Central Asia,High Income: OECD,..,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,140.00,200.00,EUR,8.00,1.06,5.02,10.73,345.00,500.00,EUR,12.00,1.06,5.02,8.50,1.11,Yes,USD service,,High,Cash,Agent,29/Jul/2016,AUTHUN
920160435,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HUN,Hungary,Europe & Central Asia,High Income: OECD,..,..,TransferGo,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,Next day,140.00,200.00,EUR,0.99,308.94,0.98,1.69,345.00,500.00,EUR,0.99,308.94,0.98,1.27,312.00,Yes,,,High,Bank account,,29/Jul/2016,AUTHUN
920160436,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HUN,Hungary,Europe & Central Asia,High Income: OECD,..,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,140.00,200.00,EUR,17.50,293.50,5.93,18.43,345.00,500.00,EUR,26.50,293.50,5.93,13.61,312.00,Yes,,,High,Cash,Agent,29/Jul/2016,AUTHUN
920160437,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HUN,Hungary,Europe & Central Asia,High Income: OECD,..,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,High,Less than one hour,140.00,200.00,EUR,17.50,301.31,3.42,15.92,345.00,500.00,EUR,30.50,301.31,3.42,12.26,312.00,Yes,,,High,Cash,Agent,29/Jul/2016,AUTHUN
920160438,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HUN,Hungary,Europe & Central Asia,High Income: OECD,..,..,Western Union,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,Next day,140.00,200.00,EUR,0.00,302.87,2.92,2.92,345.00,500.00,EUR,0.00,302.87,2.92,2.92,312.00,Yes,,,High,Bank account,,29/Jul/2016,AUTHUN
920160439,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,HUN,Hungary,Europe & Central Asia,High Income: OECD,..,..,Xendpay,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,Next day,140.00,200.00,EUR,0.00,311.50,0.16,0.16,345.00,500.00,EUR,0.00,311.50,0.16,0.16,312.00,Yes,,,High,Bank account,,29/Jul/2016,AUTHUN
920160440,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,KSV,Kosovo,Europe & Central Asia,Lower middle income,IDA,..,Bank Austria,Bank,Bank account transfer,"Bank branch, Call Center",High,3-5 days,140.00,200.00,EUR,14.50,1.00,0.00,10.36,345.00,500.00,EUR,14.50,1.00,0.00,4.20,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Bank account,,29/Jul/2016,AUTKSV
920160441,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,KSV,Kosovo,Europe & Central Asia,Lower middle income,IDA,..,Erste Bank,Bank,Bank account transfer,"Bank branch, Call Center",High,Next day,140.00,200.00,EUR,10.40,1.00,0.00,7.43,345.00,500.00,EUR,10.40,1.00,0.00,3.01,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Bank account,,29/Jul/2016,AUTKSV
920160442,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,KSV,Kosovo,Europe & Central Asia,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,140.00,200.00,EUR,11.00,1.00,0.00,7.86,345.00,500.00,EUR,18.00,1.00,0.00,5.22,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Cash,Agent,29/Jul/2016,AUTKSV
920160443,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,KSV,Kosovo,Europe & Central Asia,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,140.00,200.00,EUR,12.00,1.00,0.00,8.57,345.00,500.00,EUR,21.00,1.00,0.00,6.09,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Cash,Agent,29/Jul/2016,AUTKSV
920160444,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,KSV,Kosovo,Europe & Central Asia,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,High,Less than one hour,140.00,200.00,EUR,5.00,1.00,0.00,3.57,345.00,500.00,EUR,5.00,1.00,0.00,1.45,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Cash,Agent,29/Jul/2016,AUTKSV
920160445,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,KSV,Kosovo,Europe & Central Asia,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Debit/credit card,Internet,High,Less than one hour,140.00,200.00,EUR,7.90,1.00,0.00,5.64,345.00,500.00,EUR,14.90,1.00,0.00,4.32,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Cash,Agent,29/Jul/2016,AUTKSV
920160446,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD,..,Azimo,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,2 days,140.00,200.00,EUR,5.00,1.00,0.00,3.57,345.00,500.00,EUR,6.90,1.00,0.00,2.00,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Cash,Agent,29/Jul/2016,AUTSRB
920160447,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD,..,Bank Austria,Bank,Bank account transfer,"Bank branch, Call Center",High,3-5 days,140.00,200.00,EUR,14.50,117.97,4.15,14.50,345.00,500.00,EUR,14.50,117.97,4.15,8.35,123.07,Yes,,,High,Bank account,,29/Jul/2016,AUTSRB
920160448,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD,..,Erste Bank,Bank,Bank account transfer,"Bank branch, Call Center",High,Next day,140.00,200.00,EUR,10.40,1.00,0.00,7.43,345.00,500.00,EUR,10.40,1.00,0.00,3.01,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Bank account,,29/Jul/2016,AUTSRB
920160449,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,140.00,200.00,EUR,11.00,1.00,0.00,7.86,345.00,500.00,EUR,18.00,1.00,0.00,5.22,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Cash,Agent,29/Jul/2016,AUTSRB
920160450,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,140.00,200.00,EUR,12.00,122.21,0.70,9.27,345.00,500.00,EUR,21.00,122.21,0.70,6.79,123.07,Yes,,,High,Cash,Agent,29/Jul/2016,AUTSRB
920160451,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,Less than one hour,140.00,200.00,EUR,5.00,122.21,0.70,4.27,345.00,500.00,EUR,5.00,122.21,0.70,2.15,123.07,Yes,,,High,Cash,Agent,29/Jul/2016,AUTSRB
920160452,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD,G20,Azimo,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,2 days,140.00,200.00,EUR,2.99,3.30,1.41,3.55,345.00,500.00,EUR,2.99,3.30,1.41,2.28,3.35,Yes,,,High,Bank account,,29/Jul/2016,AUTTUR
920160453,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD,G20,Bank Austria,Bank,Bank account transfer,"Bank branch, Call Center",High,3-5 days,140.00,200.00,EUR,14.50,3.18,5.00,15.36,345.00,500.00,EUR,14.50,3.18,5.00,9.20,3.35,Yes,,,High,Bank account,,29/Jul/2016,AUTTUR
920160454,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD,G20,Denizbank AG ,Bank,Bank account transfer,"Bank branch, Call Center",High,Next day,140.00,200.00,EUR,6.00,1.00,0.00,4.29,345.00,500.00,EUR,7.00,1.00,0.00,2.03,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Own/partner bank account,,29/Jul/2016,AUTTUR
920160455,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD,G20,Denizbank AG ,Bank,Bank account transfer,Internet,High,Next day,140.00,200.00,EUR,5.00,1.00,0.00,3.57,345.00,500.00,EUR,5.00,1.00,0.00,1.45,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Own/partner bank account,,29/Jul/2016,AUTTUR
920160456,2016_3Q,AUT,Austria,..,High Income: OECD,..,..,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD,G20,Erste Bank,Bank,Bank account transfer,"Bank branch, Call Center",High,Next day,140.00,200.00,EUR,10.40,1.00,0.00,7.43,345.00,500.00,EUR,10.40,1.00,0.00,3.01,1.00,Yes,"This RSP sends and pays out in EUR in this corridor.  At the point of collection, the money may be converted to the local currency or paid out in EUR. Remittance recipients may incur an additional cost (not shown here) if and when converting the EUR to the local currency.",,High,Bank account,,29/Jul/2016,AUTTUR
